PsrID,FullName,ShortName,Extension
215,00-Norte Grande\S/E OGP1 220 kV\C. Escondida OGP1 33 #1.ElmLod,C. Escondida OGP1 33 #1,ElmLod
216,00-Norte Grande\S/E OGP1 220 kV\C. Escondida OGP1 33 #2.ElmLod,C. Escondida OGP1 33 #2,ElmLod
217,00-Norte Grande\S/E OGP1 220 kV\C. Escondida OGP1 33 #3 UFR.ElmLod,C. Escondida OGP1 33 #3 UFR,ElmLod
218,00-Norte Grande\S/E OGP1 220 kV\C. Escondida OGP1 69 #1.ElmLod,C. Escondida OGP1 69 #1,ElmLod
219,00-Norte Grande\S/E OGP1 220 kV\C. Escondida OGP1 69 #3 UFR.ElmLod,C. Escondida OGP1 69 #3 UFR,ElmLod
220,00-Norte Grande\S/E OLAP 69 kV\C. Escondida OLAP #1.ElmLod,C. Escondida OLAP #1,ElmLod
221,00-Norte Grande\S/E OLAP 69 kV\C. Escondida OLAP #2.ElmLod,C. Escondida OLAP #2,ElmLod
222,00-Norte Grande\S/E OYARVIDE 220 kV\C. Oyarvide 1.ElmLod,C. Oyarvide 1,ElmLod
223,00-Norte Grande\S/E OYARVIDE 220 kV\C. Oyarvide 2.ElmLod,C. Oyarvide 2,ElmLod
224,00-Norte Grande\S/E PACÍFICO 110 kV\C. Cóndores Pacífico Eliqsa Enorchile.ElmLod,C. Cóndores Pacífico Eliqsa Enorchile,ElmLod
225,00-Norte Grande\S/E PALAFITOS 110 kV\C. Cóndor Palafitos Eliqsa Enorchile UFR.ElmLod,C. Cóndor Palafitos Eliqsa Enorchile UFR,ElmLod
226,00-Norte Grande\S/E PATILLOS 220 KV\C. Patillos 1.ElmLod,C. Patillos 1,ElmLod
227,00-Norte Grande\S/E PATILLOS 220 KV\C. Patillos 2.ElmLod,C. Patillos 2,ElmLod
228,00-Norte Grande\S/E PE KALLPA 220 kV\SS/AA PE Kallpa.ElmLod,SS/AA PE Kallpa,ElmLod
229,00-Norte Grande\S/E PFV SOL DEL DESIERTO 220 KV\SS/AA PFV Sol del Desierto.ElmLod,SS/AA PFV Sol del Desierto,ElmLod
230,00-Norte Grande\S/E PLANTA OXIDOS 220 kV\C. Escondida Oxidos #1 UFR.ElmLod,C. Escondida Oxidos #1 UFR,ElmLod
231,00-Norte Grande\S/E PLANTA OXIDOS 220 kV\C. Escondida Oxidos #2 UFR.ElmLod,C. Escondida Oxidos #2 UFR,ElmLod
232,00-Norte Grande\S/E POZO ALMONTE 220 kV\C. P. Alm. Pampino ELECDA/ESSAT/Cosayach.ElmLod,C. P. Alm. Pampino ELECDA/ESSAT/Cosayach,ElmLod
233,00-Norte Grande\S/E PS1 110 kV\PS1 CODELCO 1.ElmLod,PS1 CODELCO 1,ElmLod
234,00-Norte Grande\S/E PS1 110 kV\PS1 CODELCO 2.ElmLod,PS1 CODELCO 2,ElmLod
235,00-Norte Grande\S/E PUKARA 66 kV\C. Parinac Pukará EMELARI #2 ENORChile.ElmLod,C. Parinac Pukará EMELARI #2 ENORChile,ElmLod
236,00-Norte Grande\S/E PUKARA 66 kV\C. Parinacota Pukará EMELARI #1 UFR.ElmLod,C. Parinacota Pukará EMELARI #1 UFR,ElmLod
237,00-Norte Grande\S/E PURI 220 kV\C. Escondida Puri #1.ElmLod,C. Escondida Puri #1,ElmLod
238,00-Norte Grande\S/E PURI 220 kV\C. Escondida Puri #2.ElmLod,C. Escondida Puri #2,ElmLod
239,00-Norte Grande\S/E PURI 220 kV\C. Escondida Puri #3.ElmLod,C. Escondida Puri #3,ElmLod
240,00-Norte Grande\S/E QUEBRADA BLANCA 220 kV\C. Quebrada Blanca UFR.ElmLod,C. Quebrada Blanca UFR,ElmLod
241,00-Norte Grande\S/E QUIANI 66 kV\C. Parinacota Quiani 1.ElmLod,C. Parinacota Quiani 1,ElmLod
242,00-Norte Grande\S/E QUIANI 66 kV\C. Parinacota Quiani 2.ElmLod,C. Parinacota Quiani 2,ElmLod
243,00-Norte Grande\S/E QUIANI 66 kV\C. Parinacota Quiani 3.ElmLod,C. Parinacota Quiani 3,ElmLod
244,00-Norte Grande\S/E RADOMIRO TOMIC 220 kV\C. Radomiro Tomic 1.ElmLod,C. Radomiro Tomic 1,ElmLod
245,00-Norte Grande\S/E RADOMIRO TOMIC 220 kV\C. Radomiro Tomic 2 UFR.ElmLod,C. Radomiro Tomic 2 UFR,ElmLod
246,00-Norte Grande\S/E RADOMIRO TOMIC 220 kV\C. Radomiro Tomic 3.ElmLod,C. Radomiro Tomic 3,ElmLod
247,00-Norte Grande\S/E SALAR 220 kV\C. Chuquicamata Salar #1.ElmLod,C. Chuquicamata Salar #1,ElmLod
248,00-Norte Grande\S/E SALAR 220 kV\C. Chuquicamata Salar #2.ElmLod,C. Chuquicamata Salar #2,ElmLod
249,00-Norte Grande\S/E SIERRA GORDA 220 kV\C. Sierra Gorda N°1.ElmLod,C. Sierra Gorda N°1,ElmLod
250,00-Norte Grande\S/E SIERRA GORDA 220 kV\C. Sierra Gorda N°2.ElmLod,C. Sierra Gorda N°2,ElmLod
251,00-Norte Grande\S/E SIERRA GORDA 220 kV\C. Sierra Gorda UFR.ElmLod,C. Sierra Gorda UFR,ElmLod
252,00-Norte Grande\S/E SOPLADORES 100 kV\C. Chuquicamata Sopladores.ElmLod,C. Chuquicamata Sopladores,ElmLod
253,00-Norte Grande\S/E SOPLADORES 100 kV\C. Chuquicamata Sopladores UFR.ElmLod,C. Chuquicamata Sopladores UFR,ElmLod
254,00-Norte Grande\S/E SPENCE 220 kV\C. Spence UFR.ElmLod,C. Spence UFR,ElmLod
255,00-Norte Grande\S/E SPENCE 220 kV\C. Spence/Cerro Dominador.ElmLod,C. Spence/Cerro Dominador,ElmLod
256,00-Norte Grande\S/E SUR 110 kV\C. Esmeralda Sur UFR.ElmLod,C. Esmeralda Sur UFR,ElmLod
257,00-Norte Grande\S/E TAMARUGAL 66 kV\C. Tamar. Cosayach/ESSAT/Eliqsa GAG.ElmLod,C. Tamar. Cosayach/ESSAT/Eliqsa GAG,ElmLod
258,00-Norte Grande\S/E TCHITACK 220 kV\I. Tchitack 1.ElmLod,I. Tchitack 1,ElmLod
259,00-Norte Grande\S/E TCHITACK 220 kV\I. Tchitack 2.ElmLod,I. Tchitack 2,ElmLod
260,00-Norte Grande\S/E TIQUIMA 220 KV\C.Tiquima 2.ElmLod,C.Tiquima 2,ElmLod
261,00-Norte Grande\S/E URIBE 110 kV\C. Esmeralda Uribe.ElmLod,C. Esmeralda Uribe,ElmLod
262,00-Norte Grande\S/E YARETA 220 kV\Yareta 1.ElmLod,Yareta 1,ElmLod
263,00-Norte Grande\S/E YARETA 220 kV\Yareta 2.ElmLod,Yareta 2,ElmLod
264,00-Norte Grande\S/E ZALDÍVAR 220 kV\C. Zaldívar 23 #1 UFR.ElmLod,C. Zaldívar 23 #1 UFR,ElmLod
265,00-Norte Grande\S/E ZALDÍVAR 220 kV\C. Zaldívar 23 #2.ElmLod,C. Zaldívar 23 #2,ElmLod
266,00-Norte Grande\S/E ZALDÍVAR 220 kV\C. Zaldívar 6.6 1-2.ElmLod,C. Zaldívar 6.6 1-2,ElmLod
267,00-Norte Grande\TAP OFF BARRILES 220 kV\C. Mantos de la Luna UFR.ElmLod,C. Mantos de la Luna UFR,ElmLod
268,00-Norte Grande\TAP OFF EL ÁGUILA 110 kV\C. Quiborax 1.ElmLod,C. Quiborax 1,ElmLod
269,00-Norte Grande\TAP OFF EL ÁGUILA 110 kV\C. Quiborax 2.ElmLod,C. Quiborax 2,ElmLod
270,00-Norte Grande\TAP OFF EST. DE BOMBEO N°4 110 kV\C. Escondida Bombeo #4 UFR.ElmLod,C. Escondida Bombeo #4 UFR,ElmLod
271,00-Norte Grande\TAP OFF LA NEGRA 110 kV\C. Afta Inacesa-La Negra (ELECDA).ElmLod,C. Afta Inacesa-La Negra (ELECDA),ElmLod
272,00-Norte Grande\TAP OFF LA NEGRA 110 kV\C. Afta La Negra.ElmLod,C. Afta La Negra,ElmLod
273,00-Norte Grande\TAP OFF LICANCABUR 110 kV\C. Licancabur.ElmLod,C. Licancabur,ElmLod
274,00-Norte Grande\TAP OFF LICANCABUR 110 kV\C. Licancabur UFR.ElmLod,C. Licancabur UFR,ElmLod
275,00-Norte Grande\TAP OFF NUEVA VICTORIA 220 kV\C. Nueva Victoria.ElmLod,C. Nueva Victoria,ElmLod
276,00-Norte Grande\TAP OFF NUEVA VICTORIA 220 kV\C. Nueva Victoria UFR.ElmLod,C. Nueva Victoria UFR,ElmLod
277,00-Norte Grande\TAP OFF SAIRECABUR 110 kV\C. Sairecabur.ElmLod,C. Sairecabur,ElmLod
278,00-Norte Grande\TAP OFF SAIRECABUR 110 kV\C. Sairecabur UFR.ElmLod,C. Sairecabur UFR,ElmLod
279,00-Norte Grande\110 kV Arica-Tap Vitor\C. Mal Paso.ElmLod,C. Mal Paso,ElmLod
280,00-Norte Grande\110 kV Arica-Tap Vitor\C. Tap Vitor.ElmLod,C. Tap Vitor,ElmLod
281,00-Norte Grande\110kV Tap Dolores - Pozo Almonte\C.Cerro Balcon.ElmLod,C.Cerro Balcon,ElmLod
282,00-Norte Grande\110kV Tap Vitor - Tap Dolores\C.Chiza.ElmLod,C.Chiza,ElmLod
283,00-Norte Grande\110kV Tap Vitor - Tap Dolores\C.Tap Cuya.ElmLod,C.Tap Cuya,ElmLod
284,01-Atacama\I. Agrosuper 1.ElmLod,I. Agrosuper 1,ElmLod
285,01-Atacama\I. Agrosuper 2.ElmLod,I. Agrosuper 2,ElmLod
286,01-Atacama\I. Armazones.ElmLod,I. Armazones,ElmLod
287,01-Atacama\I. CNN 220 KV.ElmLod,I. CNN 220 KV,ElmLod
288,01-Atacama\I. Caserones 1 220 KV.ElmLod,I. Caserones 1 220 KV,ElmLod
289,01-Atacama\I. Caserones 2 220 KV.ElmLod,I. Caserones 2 220 KV,ElmLod
290,01-Atacama\I. Caserones 3 220 KV.ElmLod,I. Caserones 3 220 KV,ElmLod
291,01-Atacama\I. Castilla+SS/AA Castilla 110kV.ElmLod,I. Castilla+SS/AA Castilla 110kV,ElmLod
292,01-Atacama\I. Centenario 110 kV.ElmLod,I. Centenario 110 kV,ElmLod
293,01-Atacama\I. Cerrillos 110 kV.ElmLod,I. Cerrillos 110 kV,ElmLod
294,01-Atacama\I. El Salvador 110 KV 1.ElmLod,I. El Salvador 110 KV 1,ElmLod
295,01-Atacama\I. El Salvador 110 KV 2.ElmLod,I. El Salvador 110 KV 2,ElmLod
296,01-Atacama\I. El Salvador 110 KV 3.ElmLod,I. El Salvador 110 KV 3,ElmLod
297,01-Atacama\I. El Salvador 110 KV 4.ElmLod,I. El Salvador 110 KV 4,ElmLod
298,01-Atacama\I. Guanaco.ElmLod,I. Guanaco,ElmLod
299,01-Atacama\I. Huasco 110 KV 1.ElmLod,I. Huasco 110 KV 1,ElmLod
300,01-Atacama\I. Huasco 110 KV 2.ElmLod,I. Huasco 110 KV 2,ElmLod
301,01-Atacama\I. Jorquera 220 KV.ElmLod,I. Jorquera 220 KV,ElmLod
302,01-Atacama\I. Kozan 110 kV 1.ElmLod,I. Kozan 110 kV 1,ElmLod
303,01-Atacama\I. Kozan 110 kV 2.ElmLod,I. Kozan 110 kV 2,ElmLod
304,01-Atacama\I. La Coipa 220 KV 1.ElmLod,I. La Coipa 220 KV 1,ElmLod
305,01-Atacama\I. La Coipa 220 KV 2.ElmLod,I. La Coipa 220 KV 2,ElmLod
306,01-Atacama\I. Las Luces 110 kV.ElmLod,I. Las Luces 110 kV,ElmLod
307,01-Atacama\I. Los Colorados 110 KV.ElmLod,I. Los Colorados 110 KV,ElmLod
308,01-Atacama\I. Magnetita 110 kV.ElmLod,I. Magnetita 110 kV,ElmLod
309,01-Atacama\I. Manto Verde Copiapo 110 KV.ElmLod,I. Manto Verde Copiapo 110 KV,ElmLod
310,01-Atacama\I. Manto Verde D. Almagro 110 KV 1.ElmLod,I. Manto Verde D. Almagro 110 KV 1,ElmLod
311,01-Atacama\I. Minera La Candelaria 1.ElmLod,I. Minera La Candelaria 1,ElmLod
312,01-Atacama\I. Minera La Candelaria 2.ElmLod,I. Minera La Candelaria 2,ElmLod
313,01-Atacama\I. Minera La Candelaria 3.ElmLod,I. Minera La Candelaria 3,ElmLod
314,01-Atacama\I. Paipote 110 KV 1.ElmLod,I. Paipote 110 KV 1,ElmLod
315,01-Atacama\I. Paipote 110 KV 2.ElmLod,I. Paipote 110 KV 2,ElmLod
316,01-Atacama\I. Planta de Óxidos 110 kV.ElmLod,I. Planta de Óxidos 110 kV,ElmLod
317,01-Atacama\I. Plantas 110 kV.ElmLod,I. Plantas 110 kV,ElmLod
318,01-Atacama\I. Potrerillos 110 KV 1.ElmLod,I. Potrerillos 110 KV 1,ElmLod
319,01-Atacama\I. Potrerillos 110 KV 2.ElmLod,I. Potrerillos 110 KV 2,ElmLod
320,01-Atacama\I. Punta Padrones 110 KV.ElmLod,I. Punta Padrones 110 KV,ElmLod
321,01-Atacama\I. Refugio 1.ElmLod,I. Refugio 1,ElmLod
322,01-Atacama\I. Refugio 2.ElmLod,I. Refugio 2,ElmLod
323,01-Atacama\I. T. Amarilla 110 kV.ElmLod,I. T. Amarilla 110 kV,ElmLod
324,01-Atacama\I. Totoralillo 220 KV.ElmLod,I. Totoralillo 220 KV,ElmLod
325,01-Atacama\I. Travesía 110 KV.ElmLod,I. Travesía 110 KV,ElmLod
326,01-Atacama\R. Alto del Carmen 110 KV.ElmLod,R. Alto del Carmen 110 KV,ElmLod
327,01-Atacama\R. Caldera 110 KV.ElmLod,R. Caldera 110 KV,ElmLod
328,01-Atacama\R. Caldera 2 110 KV.ElmLod,R. Caldera 2 110 KV,ElmLod
329,01-Atacama\R. Castilla 110kV.ElmLod,R. Castilla 110kV,ElmLod
330,01-Atacama\R. Cerrillos 110 kV.ElmLod,R. Cerrillos 110 kV,ElmLod
331,01-Atacama\R. Copiapo 1 110 kV.ElmLod,R. Copiapo 1 110 kV,ElmLod
332,01-Atacama\R. Copiapo 2 110 kV.ElmLod,R. Copiapo 2 110 kV,ElmLod
333,01-Atacama\R. El Salado + Chañaral 110 KV.ElmLod,R. El Salado + Chañaral 110 KV,ElmLod
334,01-Atacama\R. Hernán Fuentes 110 kV.ElmLod,R. Hernán Fuentes 110 kV,ElmLod
335,01-Atacama\R. Huasco 110 KV.ElmLod,R. Huasco 110 KV,ElmLod
336,01-Atacama\R. Inca de Oro + D.Amagro 110 KV.ElmLod,R. Inca de Oro + D.Amagro 110 KV,ElmLod
337,01-Atacama\R. Los Loros 110 kV.ElmLod,R. Los Loros 110 kV,ElmLod
338,01-Atacama\R. Paposo 220 kV.ElmLod,R. Paposo 220 kV,ElmLod
339,01-Atacama\R. Plantas 110 kV.ElmLod,R. Plantas 110 kV,ElmLod
340,01-Atacama\R. Taltal (Elecda) 110 KV.ElmLod,R. Taltal (Elecda) 110 KV,ElmLod
341,01-Atacama\R. Termop.ElmLod,R. Termop,ElmLod
342,01-Atacama\R. Tierra Amarilla 110 kV.ElmLod,R. Tierra Amarilla 110 kV,ElmLod
343,01-Atacama\R. Vallenar 1.ElmLod,R. Vallenar 1,ElmLod
344,01-Atacama\R. Vallenar 2.ElmLod,R. Vallenar 2,ElmLod
345,01-Atacama\SS/AA Guacolda U1.ElmLod,SS/AA Guacolda U1,ElmLod
346,01-Atacama\SS/AA Guacolda U2.ElmLod,SS/AA Guacolda U2,ElmLod
347,01-Atacama\SS/AA Guacolda U3.ElmLod,SS/AA Guacolda U3,ElmLod
348,01-Atacama\SS/AA Guacolda U4.ElmLod,SS/AA Guacolda U4,ElmLod
349,01-Atacama\SS/AA Guacolda U5.ElmLod,SS/AA Guacolda U5,ElmLod
350,01-Atacama\SS/AA PFV LLdeLLampos1.ElmLod,SS/AA PFV LLdeLLampos1,ElmLod
351,01-Atacama\SS/AA PFV LLdeLLampos2.ElmLod,SS/AA PFV LLdeLLampos2,ElmLod
352,01-Atacama\SS/AA PFV Tamarico.ElmLod,SS/AA PFV Tamarico,ElmLod
353,01-Atacama\SS/AA PFV Valle Escondido.ElmLod,SS/AA PFV Valle Escondido,ElmLod
354,01-Atacama\SS/AA S/E Diego de Almagro.ElmLod,SS/AA S/E Diego de Almagro,ElmLod
355,01-Atacama\SS/AA S/E Guacolda.ElmLod,SS/AA S/E Guacolda,ElmLod
356,01-Atacama\SS/AA TER Tierra Amarilla.ElmLod,SS/AA TER Tierra Amarilla,ElmLod
357,02-Coquimbo\I. Algarrobo 110 kV.ElmLod,I. Algarrobo 110 kV,ElmLod
358,02-Coquimbo\I. Altos de Punitaqui.ElmLod,I. Altos de Punitaqui,ElmLod
359,02-Coquimbo\I. Andacollo 66 kV.ElmLod,I. Andacollo 66 kV,ElmLod
360,02-Coquimbo\I. Dos Amigos 110 kV.ElmLod,I. Dos Amigos 110 kV,ElmLod
361,02-Coquimbo\I. El Romeral (CMP) 1.ElmLod,I. El Romeral (CMP) 1,ElmLod
362,02-Coquimbo\I. El Romeral (CMP) 2.ElmLod,I. El Romeral (CMP) 2,ElmLod
363,02-Coquimbo\I. Incahuasi 110 kV.ElmLod,I. Incahuasi 110 kV,ElmLod
364,02-Coquimbo\I. Lama.ElmLod,I. Lama,ElmLod
365,02-Coquimbo\I. Los Piuquenes 220 kV 1.ElmLod,I. Los Piuquenes 220 kV 1,ElmLod
366,02-Coquimbo\I. Los Piuquenes 220 kV 2.ElmLod,I. Los Piuquenes 220 kV 2,ElmLod
367,02-Coquimbo\I. Los Piuquenes 220 kV 3.ElmLod,I. Los Piuquenes 220 kV 3,ElmLod
368,02-Coquimbo\I. MCDA 1.ElmLod,I. MCDA 1,ElmLod
369,02-Coquimbo\I. MCDA 2.ElmLod,I. MCDA 2,ElmLod
370,02-Coquimbo\I. Mauro 220 kV 1.ElmLod,I. Mauro 220 kV 1,ElmLod
371,02-Coquimbo\I. Mauro 220 kV 2.ElmLod,I. Mauro 220 kV 2,ElmLod
372,02-Coquimbo\I. Min. El Indio 110 kV.ElmLod,I. Min. El Indio 110 kV,ElmLod
373,02-Coquimbo\I. Min.Carmen de Andacollo 110 kV.ElmLod,I. Min.Carmen de Andacollo 110 kV,ElmLod
374,02-Coquimbo\I. Pajonales (ESO) 110 kV.ElmLod,I. Pajonales (ESO) 110 kV,ElmLod
375,02-Coquimbo\I. Pto. Chungo + SS/AA Los Vilos 110 kV.ElmLod,I. Pto. Chungo + SS/AA Los Vilos 110 kV,ElmLod
376,02-Coquimbo\I. Punitaqui.ElmLod,I. Punitaqui,ElmLod
377,02-Coquimbo\R. Andacollo 66 kV.ElmLod,R. Andacollo 66 kV,ElmLod
378,02-Coquimbo\R. Cabildo 1.ElmLod,R. Cabildo 1,ElmLod
379,02-Coquimbo\R. Cabildo 2.ElmLod,R. Cabildo 2,ElmLod
380,02-Coquimbo\R. Casas Viejas 110 kV.ElmLod,R. Casas Viejas 110 kV,ElmLod
381,02-Coquimbo\R. Combarbala 1 66 kV.ElmLod,R. Combarbala 1 66 kV,ElmLod
382,02-Coquimbo\R. Combarbala 2 66 kV.ElmLod,R. Combarbala 2 66 kV,ElmLod
383,02-Coquimbo\R. Combarbala 3 66 kV.ElmLod,R. Combarbala 3 66 kV,ElmLod
384,02-Coquimbo\R. El Espino 66 kV.ElmLod,R. El Espino 66 kV,ElmLod
385,02-Coquimbo\R. El Peñon 110 kV.ElmLod,R. El Peñon 110 kV,ElmLod
386,02-Coquimbo\R. El Peñón 66 kV.ElmLod,R. El Peñón 66 kV,ElmLod
387,02-Coquimbo\R. El Sauce 66 kV.ElmLod,R. El Sauce 66 kV,ElmLod
388,02-Coquimbo\R. Guayacan 1 66 kV.ElmLod,R. Guayacan 1 66 kV,ElmLod
389,02-Coquimbo\R. Guayacan 2 66 kV.ElmLod,R. Guayacan 2 66 kV,ElmLod
390,02-Coquimbo\R. Illapel 110 kV.ElmLod,R. Illapel 110 kV,ElmLod
391,02-Coquimbo\R. Illapel TR3 110 kV.ElmLod,R. Illapel TR3 110 kV,ElmLod
392,02-Coquimbo\R. Incahuasi 110 kV.ElmLod,R. Incahuasi 110 kV,ElmLod
393,02-Coquimbo\R. Las Compañias 110 kV.ElmLod,R. Las Compañias 110 kV,ElmLod
394,02-Coquimbo\R. Marbella 110 kV.ElmLod,R. Marbella 110 kV,ElmLod
395,02-Coquimbo\R. Marquesa 66 kV.ElmLod,R. Marquesa 66 kV,ElmLod
396,02-Coquimbo\R. Monte Patria 66 kV.ElmLod,R. Monte Patria 66 kV,ElmLod
397,02-Coquimbo\R. Ovalle 1 66 kV.ElmLod,R. Ovalle 1 66 kV,ElmLod
398,02-Coquimbo\R. Ovalle 2 66 kV.ElmLod,R. Ovalle 2 66 kV,ElmLod
399,02-Coquimbo\R. Pan de Azucar (Emec) 110 kV.ElmLod,R. Pan de Azucar (Emec) 110 kV,ElmLod
400,02-Coquimbo\R. Punitaqui.ElmLod,R. Punitaqui,ElmLod
401,02-Coquimbo\R. Quereo 110 kV.ElmLod,R. Quereo 110 kV,ElmLod
402,02-Coquimbo\R. Quinquimo 110 kV.ElmLod,R. Quinquimo 110 kV,ElmLod
403,02-Coquimbo\R. Salamanca 1 110 kV.ElmLod,R. Salamanca 1 110 kV,ElmLod
404,02-Coquimbo\R. Salamanca 2 110 kV.ElmLod,R. Salamanca 2 110 kV,ElmLod
405,02-Coquimbo\R. San Joaquin 1 110 kV.ElmLod,R. San Joaquin 1 110 kV,ElmLod
406,02-Coquimbo\R. San Joaquin 2 110 kV.ElmLod,R. San Joaquin 2 110 kV,ElmLod
407,02-Coquimbo\R. San Joaquin 3 110 kV.ElmLod,R. San Joaquin 3 110 kV,ElmLod
408,02-Coquimbo\R. San Juan 1 66 kV.ElmLod,R. San Juan 1 66 kV,ElmLod
409,02-Coquimbo\R. San Juan 2 66 kV.ElmLod,R. San Juan 2 66 kV,ElmLod
410,02-Coquimbo\R. Vicuña 110 kV.ElmLod,R. Vicuña 110 kV,ElmLod
411,02-Coquimbo\SS/AA Ter Peñon.ElmLod,SS/AA Ter Peñon,ElmLod
412,02-Coquimbo\S/E C.R. LLANOS BLANCOS 220KV BP\SS/A TER Llanos Blancos 1.ElmLod,SS/A TER Llanos Blancos 1,ElmLod
413,02-Coquimbo\S/E C.R. LLANOS BLANCOS 220KV BP\SS/A TER Llanos Blancos 2.ElmLod,SS/A TER Llanos Blancos 2,ElmLod
414,02-Coquimbo\S/E C.R. LLANOS BLANCOS 220KV BP\SS/A TER Llanos Blancos 3.ElmLod,SS/A TER Llanos Blancos 3,ElmLod
415,02-Coquimbo\S/E C.R. LLANOS BLANCOS 220KV BP\SS/A TER Llanos Blancos 4.ElmLod,SS/A TER Llanos Blancos 4,ElmLod
416,02-Coquimbo\S/E C.R. LLANOS BLANCOS 220KV BP\SS/A TER Llanos Blancos 5.ElmLod,SS/A TER Llanos Blancos 5,ElmLod
417,02-Coquimbo\S/E C.R. LLANOS BLANCOS 220KV BP\SS/A TER Llanos Blancos 6.ElmLod,SS/A TER Llanos Blancos 6,ElmLod
418,02-Coquimbo\S/E C.R. LLANOS BLANCOS 220KV BP\SS/AA S/E Llanos Blancos 23 kV 1.ElmLod,SS/AA S/E Llanos Blancos 23 kV 1,ElmLod
419,02-Coquimbo\S/E C.R. LLANOS BLANCOS 220KV BP\SS/AA S/E Llanos Blancos 23 kV 2.ElmLod,SS/AA S/E Llanos Blancos 23 kV 2,ElmLod
420,02-Coquimbo\S/E CENTRAL COMBARBALA\SS/A TER Combarbala 1.ElmLod,SS/A TER Combarbala 1,ElmLod
421,02-Coquimbo\S/E CENTRAL COMBARBALA\SS/A TER Combarbala 2.ElmLod,SS/A TER Combarbala 2,ElmLod
422,02-Coquimbo\S/E CENTRAL COMBARBALA\SS/A TER Combarbala 3.ElmLod,SS/A TER Combarbala 3,ElmLod
423,02-Coquimbo\S/E CENTRAL COMBARBALA\SS/AA S/E Combarbalá 23 kV.ElmLod,SS/AA S/E Combarbalá 23 kV,ElmLod
424,02-Coquimbo\S/E CENTRAL LOS CONDORES\SS/AA S/E Chagual.ElmLod,SS/AA S/E Chagual,ElmLod
425,02-Coquimbo\S/E CENTRAL LOS CONDORES\SS/AA TER Chagual U1.ElmLod,SS/AA TER Chagual U1,ElmLod
426,02-Coquimbo\S/E CENTRAL LOS CONDORES\SS/AA TER Chagual U2.ElmLod,SS/AA TER Chagual U2,ElmLod
427,02-Coquimbo\S/E CENTRAL LOS CONDORES\SS/AA TER Chagual U3.ElmLod,SS/AA TER Chagual U3,ElmLod
428,02-Coquimbo\S/E CENTRAL LOS CONDORES\SS/AA TER Chagual U4.ElmLod,SS/AA TER Chagual U4,ElmLod
429,02-Coquimbo\S/E CENTRAL LOS ESPINOS 220 kV\SS/AA TER Los Espinos.ElmLod,SS/AA TER Los Espinos,ElmLod
430,02-Coquimbo\S/E CENTRAL LOS OLIVOS 23 kV\SS/AA TER Olivos.ElmLod,SS/AA TER Olivos,ElmLod
431,02-Coquimbo\S/E CR Pajonales\SS/A TER Pajonales 1.ElmLod,SS/A TER Pajonales 1,ElmLod
432,02-Coquimbo\S/E CR Pajonales\SS/A TER Pajonales 2.ElmLod,SS/A TER Pajonales 2,ElmLod
433,02-Coquimbo\S/E CR Pajonales\SS/A TER Pajonales 3.ElmLod,SS/A TER Pajonales 3,ElmLod
434,02-Coquimbo\S/E CR Pajonales\SS/A TER Pajonales 4.ElmLod,SS/A TER Pajonales 4,ElmLod
435,02-Coquimbo\S/E CR Pajonales\SS/AA TER Pajonales.ElmLod,SS/AA TER Pajonales,ElmLod
436,02-Coquimbo\S/E LOS VILOS 220 kV\I. Pto. Chungo 2 110 kV.ElmLod,I. Pto. Chungo 2 110 kV,ElmLod
437,03-Chilquinta-Aconcagua\Cristalerías Chile (LlayLlay).ElmLod,Cristalerías Chile (LlayLlay),ElmLod
438,03-Chilquinta-Aconcagua\I. Aconcagua 66 kV-Planta Filtros.ElmLod,I. Aconcagua 66 kV-Planta Filtros,ElmLod
439,03-Chilquinta-Aconcagua\I. Andina 1.ElmLod,I. Andina 1,ElmLod
440,03-Chilquinta-Aconcagua\I. Andina 2.ElmLod,I. Andina 2,ElmLod
441,03-Chilquinta-Aconcagua\I. Catemu 44 kV.ElmLod,I. Catemu 44 kV,ElmLod
442,03-Chilquinta-Aconcagua\I. Cemento Melon 60 kV 1.ElmLod,I. Cemento Melon 60 kV 1,ElmLod
443,03-Chilquinta-Aconcagua\I. Cemento Melon 60 kV 2.ElmLod,I. Cemento Melon 60 kV 2,ElmLod
444,03-Chilquinta-Aconcagua\I. Cemento Melon 60 kV 3.ElmLod,I. Cemento Melon 60 kV 3,ElmLod
445,03-Chilquinta-Aconcagua\I. Cemento Melon 60 kV 4.ElmLod,I. Cemento Melon 60 kV 4,ElmLod
446,03-Chilquinta-Aconcagua\I. Cemento Melon 60 kV 5.ElmLod,I. Cemento Melon 60 kV 5,ElmLod
447,03-Chilquinta-Aconcagua\I. Cemento Melon 60 kV 6.ElmLod,I. Cemento Melon 60 kV 6,ElmLod
448,03-Chilquinta-Aconcagua\I. Cemento Melon 60 kV 7.ElmLod,I. Cemento Melon 60 kV 7,ElmLod
449,03-Chilquinta-Aconcagua\I. Chagres 1 110 kV.ElmLod,I. Chagres 1 110 kV,ElmLod
450,03-Chilquinta-Aconcagua\I. Chagres 2 110 kV.ElmLod,I. Chagres 2 110 kV,ElmLod
451,03-Chilquinta-Aconcagua\I. Cordillera 1.ElmLod,I. Cordillera 1,ElmLod
452,03-Chilquinta-Aconcagua\I. Cordillera 2.ElmLod,I. Cordillera 2,ElmLod
453,03-Chilquinta-Aconcagua\I. El Bato 110 kV.ElmLod,I. El Bato 110 kV,ElmLod
